<<<<<<< HEAD
TUR,Türkiye,Future AI Use,Q12. Likelihood of AI use (Work tasks): Not very likely,Likelihood of AI use for work tasks: Not very likely,16.46,%
USA,United States of America,Future AI Use,Q12. Likelihood of AI use (Work tasks): Not very likely,Likelihood of AI use for work tasks: Not very likely,17.97,%
ZAF,South Africa,Future AI Use,Q12. Likelihood of AI use (Work tasks): Not very likely,Likelihood of AI use for work tasks: Not very likely,16.49,%
AUS,Australia,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,18.63,%
BGD,Bangladesh,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,41.63,%
BRA,Brazil,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,31.84,%
CHN,China,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,32.89,%
COM,Comoros,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,40.5,%
DEU,Germany,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,24.03,%
EGY,Egypt,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,33.63,%
FJI,Fiji,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,29.33,%
GRC,Greece,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,27.81,%
IDN,Indonesia,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,49.23,%
IND,India,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,34.86,%
JPN,Japan,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,27.85,%
KGZ,Kyrgyzstan,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,45.12,%
KOR,Republic of Korea,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,37.42,%
NGA,Nigeria,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,24.86,%
PAK,Pakistan,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,36.23,%
RUS,Russian Federation,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,17.39,%
TUN,Tunisia,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,28.05,%
TUR,Türkiye,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,20.16,%
USA,United States of America,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,29.44,%
ZAF,South Africa,Future AI Use,Q12. Likelihood of AI use (Work tasks): Somewhat likely,Likelihood of AI use for work tasks: Somewhat likely,26.12,%
AUS,Australia,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,19.5,%
BGD,Bangladesh,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,17.93,%
BRA,Brazil,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,32.97,%
CHN,China,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,33.25,%
COM,Comoros,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,26.6,%
DEU,Germany,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,24.89,%
EGY,Egypt,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,26.05,%
FJI,Fiji,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,36.81,%
GRC,Greece,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,23,%
IDN,Indonesia,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,31.73,%
IND,India,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,39.87,%
JPN,Japan,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,22.81,%
KGZ,Kyrgyzstan,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,27.7,%
KOR,Republic of Korea,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,20.98,%
NGA,Nigeria,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,47.16,%
PAK,Pakistan,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,9.93,%
RUS,Russian Federation,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,26.09,%
TUN,Tunisia,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,50.08,%
TUR,Türkiye,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,23.39,%
USA,United States of America,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,20.04,%
ZAF,South Africa,Future AI Use,Q12. Likelihood of AI use (Work tasks): Very likely,Likelihood of AI use for work tasks: Very likely,39.07,%
AUS,Australia,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,43.65,%
BGD,Bangladesh,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,25.96,%
BRA,Brazil,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,17.27,%
CHN,China,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,13.01,%
COM,Comoros,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,12.08,%
DEU,Germany,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,34.25,%
EGY,Egypt,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,15.59,%
FJI,Fiji,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,17.48,%
GRC,Greece,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,36.02,%
IDN,Indonesia,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,4.62,%
IND,India,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,16.51,%
JPN,Japan,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,21.7,%
KGZ,Kyrgyzstan,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,12.74,%
KOR,Republic of Korea,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,15.89,%
NGA,Nigeria,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,10.85,%
PAK,Pakistan,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,21.56,%
RUS,Russian Federation,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,33.44,%
TUN,Tunisia,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,13.73,%
TUR,Türkiye,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,30.52,%
USA,United States of America,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,22.33,%
ZAF,South Africa,Future AI Use,Q12. Likelihood of AI use (Education and training): Not at all likely,Likelihood of AI use for education and training: Not at all likely,14.75,%
AUS,Australia,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,18.96,%
BGD,Bangladesh,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,16.19,%
BRA,Brazil,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,15.59,%
CHN,China,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,20.89,%
COM,Comoros,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,21.65,%
DEU,Germany,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,18.22,%
EGY,Egypt,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,15.68,%
FJI,Fiji,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,15.84,%
GRC,Greece,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,10.63,%
IDN,Indonesia,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,15.87,%
IND,India,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,9.22,%
JPN,Japan,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,33.59,%
KGZ,Kyrgyzstan,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,11.7,%
KOR,Republic of Korea,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,22.58,%
NGA,Nigeria,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,10.41,%
PAK,Pakistan,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,8.71,%
RUS,Russian Federation,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,16.9,%
TUN,Tunisia,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,5.99,%
TUR,Türkiye,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,15.85,%
USA,United States of America,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,18.79,%
ZAF,South Africa,Future AI Use,Q12. Likelihood of AI use (Education and training): Not very likely,Likelihood of AI use for education and training: Not very likely,14,%
AUS,Australia,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,20.72,%
BGD,Bangladesh,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,38.7,%
BRA,Brazil,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,36.77,%
CHN,China,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,33.72,%
COM,Comoros,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,40.71,%
DEU,Germany,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,20.36,%
EGY,Egypt,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,36.98,%
FJI,Fiji,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,27.17,%
GRC,Greece,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,22.42,%
IDN,Indonesia,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,46.36,%
IND,India,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,33.82,%
JPN,Japan,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,28.21,%
KGZ,Kyrgyzstan,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,41.42,%
KOR,Republic of Korea,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,40.67,%
NGA,Nigeria,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,22.51,%
PAK,Pakistan,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,45.86,%
RUS,Russian Federation,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,26.14,%
TUN,Tunisia,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,24.6,%
TUR,Türkiye,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,22.53,%
USA,United States of America,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,34.88,%
ZAF,South Africa,Future AI Use,Q12. Likelihood of AI use (Education and training): Somewhat likely,Likelihood of AI use for education and training: Somewhat likely,23.08,%
AUS,Australia,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,16.67,%
BGD,Bangladesh,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,19.14,%
BRA,Brazil,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,30.37,%
CHN,China,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,32.38,%
COM,Comoros,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,25.57,%
DEU,Germany,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,27.18,%
EGY,Egypt,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,31.75,%
FJI,Fiji,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,39.52,%
GRC,Greece,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,30.93,%
IDN,Indonesia,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,33.14,%
IND,India,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,40.46,%
JPN,Japan,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,16.49,%
KGZ,Kyrgyzstan,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,34.13,%
KOR,Republic of Korea,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,20.86,%
NGA,Nigeria,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,56.23,%
PAK,Pakistan,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,23.87,%
RUS,Russian Federation,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,23.53,%
TUN,Tunisia,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,55.68,%
TUR,Türkiye,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,31.1,%
USA,United States of America,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,24,%
ZAF,South Africa,Future AI Use,Q12. Likelihood of AI use (Education and training): Very likely,Likelihood of AI use for education and training: Very likely,48.17,%
AUS,Australia,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,3.86,%
BGD,Bangladesh,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,8.81,%
BRA,Brazil,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,10.51,%
CHN,China,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,14.99,%
COM,Comoros,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,6.26,%
DEU,Germany,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,0.98,%
EGY,Egypt,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,16.79,%
FJI,Fiji,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,9.13,%
GRC,Greece,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,3.38,%
IDN,Indonesia,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,1.78,%
IND,India,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,9.96,%
JPN,Japan,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,3.08,%
KGZ,Kyrgyzstan,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,15.07,%
KOR,Republic of Korea,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,5.4,%
NGA,Nigeria,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,14.92,%
PAK,Pakistan,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,2.92,%
RUS,Russian Federation,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,5.67,%
TUN,Tunisia,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,26.56,%
TUR,Türkiye,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,4.45,%
USA,United States of America,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,3.8,%
ZAF,South Africa,Culture and AI Perception,Q13. AI Perception: Always,AI Perception: Always,12.84,%
AUS,Australia,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,17.75,%
BGD,Bangladesh,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,7.07,%
BRA,Brazil,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,23.74,%
CHN,China,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,14.19,%
COM,Comoros,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,30.28,%
DEU,Germany,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,20.87,%
EGY,Egypt,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,25.25,%
FJI,Fiji,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,18.64,%
GRC,Greece,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,27.76,%
IDN,Indonesia,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,9.89,%
IND,India,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,20.89,%
JPN,Japan,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,32.27,%
KGZ,Kyrgyzstan,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,8.89,%
KOR,Republic of Korea,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,29,%
NGA,Nigeria,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,26.28,%
PAK,Pakistan,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,10.97,%
RUS,Russian Federation,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,18.71,%
TUN,Tunisia,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,24.07,%
TUR,Türkiye,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,11,%
USA,United States of America,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,21.15,%
ZAF,South Africa,Culture and AI Perception,Q13. AI Perception: Most of the time,AI Perception: Most of the time,20.91,%
AUS,Australia,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,48.77,%
BGD,Bangladesh,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,56.98,%
BRA,Brazil,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,40.71,%
CHN,China,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,59.21,%
COM,Comoros,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,43.35,%
DEU,Germany,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,46.31,%
EGY,Egypt,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,31.59,%
FJI,Fiji,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,53.52,%
GRC,Greece,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,52.92,%
IDN,Indonesia,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,52.57,%
IND,India,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,49.17,%
JPN,Japan,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,44.83,%
KGZ,Kyrgyzstan,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,31.59,%
KOR,Republic of Korea,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,50.08,%
NGA,Nigeria,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,43.56,%
PAK,Pakistan,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,38.6,%
RUS,Russian Federation,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,33.92,%
TUN,Tunisia,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,40.58,%
TUR,Türkiye,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,39.33,%
USA,United States of America,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,50.69,%
ZAF,South Africa,Culture and AI Perception,Q13. AI Perception: Sometimes,AI Perception: Sometimes,45.52,%
AUS,Australia,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,29.62,%
BGD,Bangladesh,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,27.13,%
BRA,Brazil,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,25.04,%
CHN,China,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,11.61,%
COM,Comoros,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,20.11,%
DEU,Germany,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,31.84,%
EGY,Egypt,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,26.36,%
FJI,Fiji,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,18.71,%
GRC,Greece,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,15.94,%
IDN,Indonesia,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,35.76,%
IND,India,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,19.98,%
JPN,Japan,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,19.82,%
KGZ,Kyrgyzstan,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,44.46,%
KOR,Republic of Korea,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,15.51,%
NGA,Nigeria,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,15.23,%
PAK,Pakistan,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,47.5,%
RUS,Russian Federation,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,41.7,%
TUN,Tunisia,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,8.78,%
TUR,Türkiye,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,45.22,%
USA,United States of America,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,24.36,%
ZAF,South Africa,Culture and AI Perception,Q13. AI Perception: Never,AI Perception: Never,20.72,%
AUS,Australia,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),7.45,%
BGD,Bangladesh,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),11.75,%
BRA,Brazil,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),7.04,%
CHN,China,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),3.59,%
COM,Comoros,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),16.77,%
DEU,Germany,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),1.83,%
EGY,Egypt,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),9.86,%
FJI,Fiji,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),22.31,%
GRC,Greece,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),1.12,%
IDN,Indonesia,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),1.29,%
IND,India,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),2.36,%
JPN,Japan,Current Freedom of Choice,Q14. Current freedom of choice: 1 (no choice at all),Current freedom of choice: 1 (no choice at all),0.84,%
